"DB","Lange","Hohe","Name","Kommentar"
"60","9.07996729","48.87775487","Mittwoch, den 20.02.2019 um 12:00 Uhr",
"67","9.0799031","48.87774395","Mittwoch, den 20.02.2019 um 12:00 Uhr",
"66","9.07983899","48.87773424","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"72","9.0798172","48.87772776","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"66","9.07975084","48.8777105","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"61","9.07968206","48.8777014","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"70","9.07961249","48.87769289","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"60","9.0794944","48.87768112","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"62","9.07943023","48.87767606","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"66","9.07938639","48.87767301","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"66","9.07923555","48.87775654","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"73","9.07923966","48.87779342","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"71","9.07924809","48.8778351","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"72","9.07925159","48.87788346","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"71","9.07924642","48.87791371","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"72","9.07924467","48.87796074","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"73","9.07924099","48.87800541","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"63","9.07924018","48.87803278","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"71","9.07925141","48.87807089","Mittwoch, den 20.02.2019 um 12:01 Uhr",
"63","9.07927","48.8781056","Mittwoch, den 20.02.2019 um 12:02 Uhr",
"68","9.07927779","48.87811759","Mittwoch, den 20.02.2019 um 12:02 Uhr",
"71","9.0792894","48.87814072","Mittwoch, den 20.02.2019 um 12:02 Uhr",
"62","9.07929256","48.87815371","Mittwoch, den 20.02.2019 um 12:02 Uhr",
"66","9.07930128","48.87819567","Mittwoch, den 20.02.2019 um 12:02 Uhr",
"73","9.07930586","48.87821004","Mittwoch, den 20.02.2019 um 12:02 Uhr",
"72","9.07932067","48.87828498","Mittwoch, den 20.02.2019 um 12:02 Uhr",
"66","9.07931838","48.87830091","Mittwoch, den 20.02.2019 um 12:02 Uhr",
"62","9.06252666666667","48.9010533333333","Freitag, den 22.02.2019 um 18:20 Uhr","[In Auto ect gemessen]"
"61","9.06506833333333","48.90044","Freitag, den 22.02.2019 um 18:20 Uhr","[In Auto ect gemessen]"
"61","9.06121166666667","48.9012066666667","Freitag, den 22.02.2019 um 18:20 Uhr","[In Auto ect gemessen]"
"67","9.05685166666667","48.9011666666667","Freitag, den 22.02.2019 um 18:20 Uhr","[In Auto ect gemessen]"
"63","9.053665","48.9015016666667","Freitag, den 22.02.2019 um 18:20 Uhr","[In Auto ect gemessen]"
"66","9.05089666666667","48.9016983333333","Freitag, den 22.02.2019 um 18:20 Uhr","[In Auto ect gemessen]"
"65","9.04800166666667","48.901565","Freitag, den 22.02.2019 um 18:20 Uhr","[In Auto ect gemessen]"
"58","9.044885","48.9014233333333","Freitag, den 22.02.2019 um 18:20 Uhr","[In Auto ect gemessen]"
"58","9.04173","48.90128","Freitag, den 22.02.2019 um 18:21 Uhr","[In Auto ect gemessen]"
"68","9.03878","48.9011716666667","Freitag, den 22.02.2019 um 18:21 Uhr","[In Auto ect gemessen]"
"73","9.036285","48.9006783333333","Freitag, den 22.02.2019 um 18:21 Uhr","[In Auto ect gemessen]"
"63","9.03355166666667","48.9000933333333","Freitag, den 22.02.2019 um 18:21 Uhr","[In Auto ect gemessen]"
"71","9.03069333333333","48.899845","Freitag, den 22.02.2019 um 18:21 Uhr","[In Auto ect gemessen]"
"66","9.02758","48.899415","Freitag, den 22.02.2019 um 18:21 Uhr","[In Auto ect gemessen]"
"67","9.0248","48.8990083333333","Freitag, den 22.02.2019 um 18:22 Uhr","[In Auto ect gemessen]"
"55","9.024005","48.8988716666667","Freitag, den 22.02.2019 um 18:22 Uhr",
"67","9.02381666666667","48.89894","Freitag, den 22.02.2019 um 18:22 Uhr",
"62","9.02229166666667","48.8998266666667","Freitag, den 22.02.2019 um 18:22 Uhr","[In Auto ect gemessen]"
"67","9.02044666666667","48.9010533333333","Freitag, den 22.02.2019 um 18:22 Uhr","[In Auto ect gemessen]"
"56","9.01862","48.902495","Freitag, den 22.02.2019 um 18:23 Uhr","[In Auto ect gemessen]"
"58","9.01676833333333","48.9041183333333","Freitag, den 22.02.2019 um 18:23 Uhr","[In Auto ect gemessen]"
"67","9.01565166666667","48.9060983333333","Freitag, den 22.02.2019 um 18:23 Uhr","[In Auto ect gemessen]"
"62","9.01513666666667","48.9082","Freitag, den 22.02.2019 um 18:23 Uhr","[In Auto ect gemessen]"
"61","9.01370833333333","48.9100616666667","Freitag, den 22.02.2019 um 18:23 Uhr","[In Auto ect gemessen]"
"58","9.01137833333333","48.9114283333333","Freitag, den 22.02.2019 um 18:23 Uhr","[In Auto ect gemessen]"
"67","9.00883","48.9125083333333","Freitag, den 22.02.2019 um 18:23 Uhr","[In Auto ect gemessen]"
"58","9.00691833333333","48.913975","Freitag, den 22.02.2019 um 18:24 Uhr","[In Auto ect gemessen]"
"59","9.00530333333333","48.915695","Freitag, den 22.02.2019 um 18:24 Uhr","[In Auto ect gemessen]"
"56","9.004825","48.9161966666667","Freitag, den 22.02.2019 um 18:24 Uhr","[In Auto ect gemessen]"
"57","9.004825","48.9161966666667","Freitag, den 22.02.2019 um 18:24 Uhr","[In Auto ect gemessen]"
"56","9.004825","48.9161966666667","Freitag, den 22.02.2019 um 18:24 Uhr","[In Auto ect gemessen]"
"53","8.99786833333333","48.9194066666667","Freitag, den 22.02.2019 um 18:24 Uhr","[In Auto ect gemessen]"
"48","8.99719833333333","48.9193583333333","Freitag, den 22.02.2019 um 18:25 Uhr",
"56","8.996275","48.91928","Freitag, den 22.02.2019 um 18:25 Uhr",
"61","8.99465333333333","48.9190633333333","Freitag, den 22.02.2019 um 18:25 Uhr","[In Auto ect gemessen]"
"63","8.99263","48.9188016666667","Freitag, den 22.02.2019 um 18:25 Uhr","[In Auto ect gemessen]"
"54","8.99050166666667","48.9185366666667","Freitag, den 22.02.2019 um 18:25 Uhr","[In Auto ect gemessen]"
"52","8.98842333333333","48.9183966666667","Freitag, den 22.02.2019 um 18:25 Uhr","[In Auto ect gemessen]"
"58","8.986585","48.91831","Freitag, den 22.02.2019 um 18:26 Uhr","[In Auto ect gemessen]"
"56","8.98574","48.9183066666667","Freitag, den 22.02.2019 um 18:26 Uhr",
"51","8.98418","48.9183166666667","Freitag, den 22.02.2019 um 18:26 Uhr",
"67","8.98374","48.9182433333333","Freitag, den 22.02.2019 um 18:26 Uhr",
"67","8.98382","48.9177683333333","Freitag, den 22.02.2019 um 18:26 Uhr",
"52","8.982795","48.91739","Freitag, den 22.02.2019 um 18:26 Uhr","[In Auto ect gemessen]"
"59","9.16885166666667","48.78407","Samstag, den 23.02.2019 um 12:06 Uhr",
"63","9.16885166666667","48.78407","Samstag, den 23.02.2019 um 12:06 Uhr",
"56","9.16885166666667","48.78407","Samstag, den 23.02.2019 um 12:06 Uhr",
"62","9.16885166666667","48.78407","Samstag, den 23.02.2019 um 12:06 Uhr",
"47","9.16885166666667","48.78407","Samstag, den 23.02.2019 um 12:06 Uhr",
"41","9.16885166666667","48.78407","Samstag, den 23.02.2019 um 12:06 Uhr",
"50","9.16885166666667","48.78407","Samstag, den 23.02.2019 um 12:06 Uhr",
"44","9.16885166666667","48.78407","Samstag, den 23.02.2019 um 12:06 Uhr",
"57","9.16885166666667","48.78407","Samstag, den 23.02.2019 um 12:06 Uhr",
"60","9.16885166666667","48.78407","Samstag, den 23.02.2019 um 12:06 Uhr",
"64","9.17031","48.7815883333333","Samstag, den 23.02.2019 um 12:06 Uhr",
"33","9.17002166666667","48.781585","Samstag, den 23.02.2019 um 12:11 Uhr",
"46","9.17002166666667","48.781585","Samstag, den 23.02.2019 um 12:11 Uhr",
"48","9.17002166666667","48.781585","Samstag, den 23.02.2019 um 12:11 Uhr",
"48","9.17002166666667","48.781585","Samstag, den 23.02.2019 um 12:11 Uhr",
"57","9.17002166666667","48.781585","Samstag, den 23.02.2019 um 12:11 Uhr",
"70","9.17002166666667","48.781585","Samstag, den 23.02.2019 um 12:11 Uhr",
"74","9.17002166666667","48.781585","Samstag, den 23.02.2019 um 12:11 Uhr",
"52","9.17002166666667","48.781585","Samstag, den 23.02.2019 um 12:11 Uhr",
"44","9.17002166666667","48.781585","Samstag, den 23.02.2019 um 12:11 Uhr",
"42","9.17002166666667","48.781585","Samstag, den 23.02.2019 um 12:11 Uhr",
"50","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"38","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"33","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"40","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"58","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"35","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"41","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"45","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"58","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"34","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"42","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"46","9.17425333333333","48.7768983333333","Samstag, den 23.02.2019 um 12:14 Uhr",
"61","9.19347666666667","48.793665","Samstag, den 23.02.2019 um 12:30 Uhr","[In Auto ect gemessen]"
"54","9.19466166666667","48.795235","Samstag, den 23.02.2019 um 12:30 Uhr","[In Auto ect gemessen]"
"68","9.195","48.795975","Samstag, den 23.02.2019 um 12:30 Uhr","[In Auto ect gemessen]"
"45","9.19143666666667","48.8027966666667","Samstag, den 23.02.2019 um 12:31 Uhr","[In Auto ect gemessen]"
"100","1","1","Samstag, den 23.02.2019 um 20:49 Uhr",
"71","9.08155018","48.90463587","Sonntag, den 24.02.2019 um 09:55 Uhr",
"77","9.10212962","48.89547003","Sonntag, den 24.02.2019 um 14:37 Uhr",
"73","9.10212962","48.89547003","Sonntag, den 24.02.2019 um 14:37 Uhr",
"72","9.10212962","48.89547003","Sonntag, den 24.02.2019 um 14:37 Uhr",
"79","9.10212962","48.89547003","Sonntag, den 24.02.2019 um 14:37 Uhr",
"61","9.10212962","48.89547003","Sonntag, den 24.02.2019 um 14:38 Uhr",
"67","9.10212962","48.89547003","Sonntag, den 24.02.2019 um 14:38 Uhr",
"69","9.10212962","48.89547003","Sonntag, den 24.02.2019 um 14:38 Uhr",
"69","9.10212962","48.89547003","Sonntag, den 24.02.2019 um 14:38 Uhr",
"69","9.10212962","48.89547003","Sonntag, den 24.02.2019 um 14:38 Uhr",
"66","9.10319405","48.89518529","Sonntag, den 24.02.2019 um 14:38 Uhr",
"55","9.10335995","48.89513381","Sonntag, den 24.02.2019 um 14:39 Uhr",
"49","9.10347167","48.89511674","Sonntag, den 24.02.2019 um 14:39 Uhr",
"72","9.10347167","48.89511674","Sonntag, den 24.02.2019 um 14:39 Uhr",
"72","9.10347167","48.89511674","Sonntag, den 24.02.2019 um 14:39 Uhr",
"69","9.10347167","48.89511674","Sonntag, den 24.02.2019 um 14:39 Uhr",
"74","9.10347167","48.89511674","Sonntag, den 24.02.2019 um 14:39 Uhr",
"55","9.10388783","48.89500029","Sonntag, den 24.02.2019 um 14:40 Uhr",
"70","9.10403695","48.89497742","Sonntag, den 24.02.2019 um 14:40 Uhr",
"75","9.10467368","48.89483672","Sonntag, den 24.02.2019 um 14:41 Uhr",
"57","9.10491204","48.89478244","Sonntag, den 24.02.2019 um 14:41 Uhr",
"65","9.10495116","48.8947672","Sonntag, den 24.02.2019 um 14:41 Uhr",
"53","9.10500983","48.89476014","Sonntag, den 24.02.2019 um 14:41 Uhr",
"58","9.10505404","48.89475295","Sonntag, den 24.02.2019 um 14:41 Uhr",
"65","9.10510803","48.8947431","Sonntag, den 24.02.2019 um 14:41 Uhr",
"42","9.10920957","48.89403961","Sonntag, den 24.02.2019 um 14:47 Uhr",
"55","9.10966284","48.89421763","Sonntag, den 24.02.2019 um 14:47 Uhr",
"44","9.10990141","48.89427535","Sonntag, den 24.02.2019 um 14:49 Uhr",
"45","9.10996202","48.89432163","Sonntag, den 24.02.2019 um 14:49 Uhr",
"55","9.11026182","48.89413092","Sonntag, den 24.02.2019 um 14:49 Uhr",
"47","9.11031663","48.89412615","Sonntag, den 24.02.2019 um 14:49 Uhr",
"46","9.11035342","48.89413138","Sonntag, den 24.02.2019 um 14:49 Uhr",
"34","9.11060071","48.89405698","Sonntag, den 24.02.2019 um 14:50 Uhr",
"42","9.11068532","48.89404437","Sonntag, den 24.02.2019 um 14:50 Uhr",
"63","9.1111725","48.89416881","Sonntag, den 24.02.2019 um 14:50 Uhr",
"41","9.11124255","48.89420642","Sonntag, den 24.02.2019 um 14:50 Uhr",
"50","9.11146287","48.89428898","Sonntag, den 24.02.2019 um 14:51 Uhr",
"55","9.11223194","48.89455217","Sonntag, den 24.02.2019 um 14:51 Uhr",
"55","9.11228751","48.89458184","Sonntag, den 24.02.2019 um 14:51 Uhr",
"56","9.11230057","48.89458928","Sonntag, den 24.02.2019 um 14:51 Uhr",
"48","9.11250531","48.89466959","Sonntag, den 24.02.2019 um 14:52 Uhr",
"52","9.11258095","48.89468312","Sonntag, den 24.02.2019 um 14:52 Uhr",
"61","9.11291156","48.89481385","Sonntag, den 24.02.2019 um 14:52 Uhr",
"62","9.11302317","48.89489853","Sonntag, den 24.02.2019 um 14:52 Uhr",
"78","9.11298899","48.89500246","Sonntag, den 24.02.2019 um 14:52 Uhr",
"59","9.11286973","48.89507226","Sonntag, den 24.02.2019 um 14:53 Uhr",
"66","9.11276583","48.8951506","Sonntag, den 24.02.2019 um 14:53 Uhr",
"61","9.11265714","48.89522335","Sonntag, den 24.02.2019 um 14:53 Uhr",
"67","9.11257407","48.8952943","Sonntag, den 24.02.2019 um 14:53 Uhr",
"62","9.112477","48.89535547","Sonntag, den 24.02.2019 um 14:53 Uhr",
"46","9.11237415","48.89541262","Sonntag, den 24.02.2019 um 14:53 Uhr",
"52","9.11228148","48.89548774","Sonntag, den 24.02.2019 um 14:54 Uhr",
"65","9.11220571","48.89555461","Sonntag, den 24.02.2019 um 14:54 Uhr",
"52","9.11207542","48.89563839","Sonntag, den 24.02.2019 um 14:54 Uhr",
"42","9.11200927","48.89569685","Sonntag, den 24.02.2019 um 14:54 Uhr",
"48","9.11192133","48.89576054","Sonntag, den 24.02.2019 um 14:54 Uhr",
"66","9.11185425","48.89583292","Sonntag, den 24.02.2019 um 14:54 Uhr",
"61","9.11172404","48.89589713","Sonntag, den 24.02.2019 um 14:55 Uhr",
"58","9.11161963","48.89596279","Sonntag, den 24.02.2019 um 14:55 Uhr",
"62","9.11142369","48.89609534","Sonntag, den 24.02.2019 um 14:55 Uhr",
"45","9.11122567","48.89620766","Sonntag, den 24.02.2019 um 14:55 Uhr",
"37","9.11106949","48.89630629","Sonntag, den 24.02.2019 um 14:55 Uhr",
"57","9.11095561","48.89639735","Sonntag, den 24.02.2019 um 14:55 Uhr",
"47","9.11086138","48.8965056","Sonntag, den 24.02.2019 um 14:56 Uhr",
"49","9.11069645","48.89661913","Sonntag, den 24.02.2019 um 14:56 Uhr",
"57","9.11057313","48.89668963","Sonntag, den 24.02.2019 um 14:56 Uhr",
"64","9.1105422","48.896716","Sonntag, den 24.02.2019 um 14:56 Uhr",
"65","9.11044309","48.89676081","Sonntag, den 24.02.2019 um 14:56 Uhr",
"68","9.11036491","48.89679456","Sonntag, den 24.02.2019 um 14:56 Uhr",
"46","9.11029839","48.89683811","Sonntag, den 24.02.2019 um 14:57 Uhr",
"61","9.11022264","48.89690212","Sonntag, den 24.02.2019 um 14:57 Uhr",
"60","9.11013056","48.89696557","Sonntag, den 24.02.2019 um 14:57 Uhr",
"56","9.11004166","48.89704065","Sonntag, den 24.02.2019 um 14:57 Uhr",
"55","9.1099601","48.89709629","Sonntag, den 24.02.2019 um 14:57 Uhr",
"61","9.10988497","48.89715696","Sonntag, den 24.02.2019 um 14:57 Uhr",
"63","9.10980721","48.897214","Sonntag, den 24.02.2019 um 14:58 Uhr",
"30","9.10975241","48.8972481","Sonntag, den 24.02.2019 um 14:58 Uhr",
"49","9.10966982","48.89729776","Sonntag, den 24.02.2019 um 14:58 Uhr",
"36","9.10863341","48.89805492","Sonntag, den 24.02.2019 um 14:59 Uhr",
"36","9.10678232","48.8996437","Sonntag, den 24.02.2019 um 15:02 Uhr",
"40","9.10682021","48.89960799","Sonntag, den 24.02.2019 um 15:02 Uhr",
"37","9.10638887","48.89997013","Sonntag, den 24.02.2019 um 15:03 Uhr",
"47","9.10520809","48.9008354","Sonntag, den 24.02.2019 um 15:05 Uhr",
"53","9.10492125","48.90105386","Sonntag, den 24.02.2019 um 15:05 Uhr",
"70","9.10438414","48.90134055","Sonntag, den 24.02.2019 um 15:05 Uhr",
"56","9.10318153","48.9019015","Sonntag, den 24.02.2019 um 15:07 Uhr",
"44","9.10325535","48.90193541","Sonntag, den 24.02.2019 um 15:07 Uhr",
"53","9.1010943","48.90249524","Sonntag, den 24.02.2019 um 15:10 Uhr",
"49","9.09902357","48.90214352","Sonntag, den 24.02.2019 um 15:12 Uhr",
"58","9.09887689","48.9018819","Sonntag, den 24.02.2019 um 15:13 Uhr",
"75","9.09884709","48.90183524","Sonntag, den 24.02.2019 um 15:13 Uhr",
"40","9.09870933","48.90175993","Sonntag, den 24.02.2019 um 15:13 Uhr",
"49","9.0982838","48.90158431","Sonntag, den 24.02.2019 um 15:14 Uhr",
"41","9.09795171","48.90172984","Sonntag, den 24.02.2019 um 15:14 Uhr",
"52","9.09791909","48.9017367","Sonntag, den 24.02.2019 um 15:14 Uhr",
"44","9.09764756","48.90174455","Sonntag, den 24.02.2019 um 15:15 Uhr",
"70","9.09758372","48.90174802","Sonntag, den 24.02.2019 um 15:15 Uhr",
"48","9.09749395","48.9018124","Sonntag, den 24.02.2019 um 15:15 Uhr",
"42","9.09458046","48.900368","Sonntag, den 24.02.2019 um 15:20 Uhr",
"58","9.09457888","48.90036189","Sonntag, den 24.02.2019 um 15:20 Uhr",
"42","9.09457759","48.90033406","Sonntag, den 24.02.2019 um 15:20 Uhr",
"59","9.09421592","48.89968229","Sonntag, den 24.02.2019 um 15:22 Uhr",
"67","9.09271666666667","48.8967083333333","Dienstag, den 26.02.2019 um 11:16 Uhr",
"58","9.09271666666667","48.8967083333333","Dienstag, den 26.02.2019 um 11:16 Uhr",
"70","9.09271666666667","48.8967083333333","Dienstag, den 26.02.2019 um 11:16 Uhr",
"56","9.09271666666667","48.8967083333333","Dienstag, den 26.02.2019 um 11:16 Uhr",
"56","9.09271666666667","48.8967083333333","Dienstag, den 26.02.2019 um 11:16 Uhr",
"55","9.09271666666667","48.8967083333333","Dienstag, den 26.02.2019 um 11:16 Uhr",
"65","9.09271666666667","48.8967083333333","Dienstag, den 26.02.2019 um 11:16 Uhr",
"59","9.09271666666667","48.8967083333333","Dienstag, den 26.02.2019 um 11:16 Uhr",
"45","9.09271666666667","48.8967083333333","Dienstag, den 26.02.2019 um 11:16 Uhr",
"56","9.09271666666667","48.8967083333333","Dienstag, den 26.02.2019 um 11:16 Uhr",
"45","9.08226833333333","48.9017516666667","Dienstag, den 26.02.2019 um 13:00 Uhr",
"73","9.08233666666667","48.9005833333333","Dienstag, den 26.02.2019 um 13:01 Uhr",
"73","9.08263666666667","48.90053","Dienstag, den 26.02.2019 um 13:01 Uhr",
"64","9.08320333333333","48.9004266666667","Dienstag, den 26.02.2019 um 13:01 Uhr",
"56","9.08375666666667","48.900375","Dienstag, den 26.02.2019 um 13:02 Uhr",
"56","9.08426166666667","48.90034","Dienstag, den 26.02.2019 um 13:02 Uhr",
"44","9.08467666666667","48.9003166666667","Dienstag, den 26.02.2019 um 13:02 Uhr",
"64","9.08503666666667","48.9002866666667","Dienstag, den 26.02.2019 um 13:02 Uhr",
"62","9.08529833333333","48.9002516666667","Dienstag, den 26.02.2019 um 13:02 Uhr",
"59","9.08546","48.9000433333333","Dienstag, den 26.02.2019 um 13:02 Uhr",
"69","9.08568","48.8997916666667","Dienstag, den 26.02.2019 um 13:03 Uhr",
"59","9.086195","48.8998","Dienstag, den 26.02.2019 um 13:03 Uhr",
"62","9.08660166666667","48.8996783333333","Dienstag, den 26.02.2019 um 13:03 Uhr",
"49","9.086705","48.899465","Dienstag, den 26.02.2019 um 13:03 Uhr",
"45","9.08703333333333","48.8992783333333","Dienstag, den 26.02.2019 um 13:03 Uhr",
"40","9.08733833333333","48.8991366666667","Dienstag, den 26.02.2019 um 13:03 Uhr",
"65","9.08770666666667","48.89895","Dienstag, den 26.02.2019 um 13:04 Uhr",
"56","9.088085","48.8987316666667","Dienstag, den 26.02.2019 um 13:04 Uhr",
"72","9.088495","48.8985883333333","Dienstag, den 26.02.2019 um 13:04 Uhr",
"64","9.08895166666667","48.89857","Dienstag, den 26.02.2019 um 13:04 Uhr",
"60","9.089395","48.8986116666667","Dienstag, den 26.02.2019 um 13:04 Uhr",
"60","9.08990333333333","48.8986116666667","Dienstag, den 26.02.2019 um 13:04 Uhr",
"69","9.09028","48.8984566666667","Dienstag, den 26.02.2019 um 13:05 Uhr",
"57","9.09055","48.8982633333333","Dienstag, den 26.02.2019 um 13:05 Uhr",
"47","9.09069833333333","48.8979833333333","Dienstag, den 26.02.2019 um 13:05 Uhr",
"54","9.09111333333333","48.897875","Dienstag, den 26.02.2019 um 13:05 Uhr",
"59","9.091705","48.897975","Dienstag, den 26.02.2019 um 13:05 Uhr",
"61","9.09215166666667","48.8980233333333","Dienstag, den 26.02.2019 um 13:05 Uhr",
"62","9.092545","48.8980383333333","Dienstag, den 26.02.2019 um 13:06 Uhr",
"56","9.09295666666667","48.8979533333333","Dienstag, den 26.02.2019 um 13:06 Uhr",
"71","9.09325666666667","48.8981416666667","Dienstag, den 26.02.2019 um 13:06 Uhr",
"74","9.093545","48.898485","Dienstag, den 26.02.2019 um 13:06 Uhr",
"54","9.09405166666667","48.8983833333333","Dienstag, den 26.02.2019 um 13:06 Uhr",
"56","9.09405666666667","48.8981116666667","Dienstag, den 26.02.2019 um 13:06 Uhr",
"63","9.09442833333333","48.89793","Dienstag, den 26.02.2019 um 13:07 Uhr",
"49","9.09468","48.897915","Dienstag, den 26.02.2019 um 13:07 Uhr",
"52","9.09477166666667","48.898","Dienstag, den 26.02.2019 um 13:07 Uhr",
"66","9.09432333333333","48.897355","Mittwoch, den 27.02.2019 um 07:13 Uhr",
"56","9.09429833333333","48.8973833333333","Mittwoch, den 27.02.2019 um 07:14 Uhr",
"68","9.094125","48.8973166666667","Mittwoch, den 27.02.2019 um 07:14 Uhr",
"62","9.09409333333333","48.89705","Mittwoch, den 27.02.2019 um 07:14 Uhr",
"67","9.094445","48.8969566666667","Mittwoch, den 27.02.2019 um 07:14 Uhr",
"68","9.09457166666667","48.8967433333333","Mittwoch, den 27.02.2019 um 07:14 Uhr",
"60","9.09452833333333","48.8965483333333","Mittwoch, den 27.02.2019 um 07:14 Uhr",
"72","9.09406166666667","48.8965916666667","Mittwoch, den 27.02.2019 um 07:15 Uhr",
"68","9.09361166666667","48.89659","Mittwoch, den 27.02.2019 um 07:15 Uhr",
"70","9.09332333333333","48.8965316666667","Mittwoch, den 27.02.2019 um 07:15 Uhr",
"59","9.092925","48.8965766666667","Mittwoch, den 27.02.2019 um 07:15 Uhr",
"67","9.09288","48.8967116666667","Mittwoch, den 27.02.2019 um 07:15 Uhr",
"58","9.09285","48.8967333333333","Mittwoch, den 27.02.2019 um 07:15 Uhr",
"73","9.09275666666667","48.897055","Mittwoch, den 27.02.2019 um 07:24 Uhr",
"64","9.09281666666667","48.89676","Mittwoch, den 27.02.2019 um 07:24 Uhr",
"45","9.09121666666667","48.8973066666667","Mittwoch, den 27.02.2019 um 07:24 Uhr",
"70","9.091925","48.8971066666667","Mittwoch, den 27.02.2019 um 07:24 Uhr",
"46","9.09097833333333","48.89752","Mittwoch, den 27.02.2019 um 07:24 Uhr",
"63","9.09086","48.8977733333333","Mittwoch, den 27.02.2019 um 07:25 Uhr",
"73","9.09066333333333","48.89814","Mittwoch, den 27.02.2019 um 07:25 Uhr",
"63","9.090305","48.8984433333333","Mittwoch, den 27.02.2019 um 07:25 Uhr",
"69","9.08931166666667","48.8986133333333","Mittwoch, den 27.02.2019 um 07:25 Uhr",
"59","9.08983","48.8986233333333","Mittwoch, den 27.02.2019 um 07:25 Uhr",
"48","9.08877166666667","48.8985733333333","Mittwoch, den 27.02.2019 um 07:25 Uhr",
"75","9.08823666666667","48.8987416666667","Mittwoch, den 27.02.2019 um 07:26 Uhr",
"75","9.087765","48.899","Mittwoch, den 27.02.2019 um 07:26 Uhr",
"52","9.08727333333333","48.8991916666667","Mittwoch, den 27.02.2019 um 07:26 Uhr",
"50","9.086705","48.89972","Mittwoch, den 27.02.2019 um 07:26 Uhr",
"56","9.08688333333333","48.8993983333333","Mittwoch, den 27.02.2019 um 07:26 Uhr",
"67","9.08636166666667","48.8998016666667","Mittwoch, den 27.02.2019 um 07:26 Uhr",
"55","9.08598833333333","48.8998416666667","Mittwoch, den 27.02.2019 um 07:27 Uhr",
"49","9.08570833333333","48.8998866666667","Mittwoch, den 27.02.2019 um 07:27 Uhr",
"65","9.08557","48.8998983333333","Mittwoch, den 27.02.2019 um 07:27 Uhr",
"73","9.08235","48.9008183333333","Mittwoch, den 27.02.2019 um 07:30 Uhr",
"46","9.08264166666667","48.90132","Mittwoch, den 27.02.2019 um 07:30 Uhr",
"54","9.08270666666667","48.901465","Mittwoch, den 27.02.2019 um 07:30 Uhr",
"51","9.08258166666667","48.9016066666667","Mittwoch, den 27.02.2019 um 07:30 Uhr",
"52","9.08235333333333","48.9018066666667","Mittwoch, den 27.02.2019 um 07:30 Uhr",
"39","9.08233","48.901855","Mittwoch, den 27.02.2019 um 07:30 Uhr",
"47","9.08230666666667","48.9018483333333","Mittwoch, den 27.02.2019 um 07:30 Uhr",
"73","9.08232","48.9018783333333","Mittwoch, den 27.02.2019 um 07:30 Uhr",
"71","9.082495","48.9010416666667","Mittwoch, den 27.02.2019 um 07:30 Uhr",
"31","9.08998333333333","48.9056016666667","Mittwoch, den 27.02.2019 um 14:07 Uhr",
"32","9.08848333333333","48.9049783333333","Mittwoch, den 27.02.2019 um 14:07 Uhr",
"19","9.08850833333333","48.9049766666667","Mittwoch, den 27.02.2019 um 14:07 Uhr",
"28","9.08852","48.90498","Mittwoch, den 27.02.2019 um 14:07 Uhr",
"22","9.08854","48.90499","Mittwoch, den 27.02.2019 um 14:07 Uhr",
"31","9.088545","48.9049933333333","Mittwoch, den 27.02.2019 um 14:08 Uhr",
"36","9.08855166666667","48.9049933333333","Mittwoch, den 27.02.2019 um 14:08 Uhr",
"33","9.08855","48.9049883333333","Mittwoch, den 27.02.2019 um 14:08 Uhr",
"33","9.08856166666667","48.9050016666667","Mittwoch, den 27.02.2019 um 14:08 Uhr",
"51","9.08856166666667","48.9050033333333","Mittwoch, den 27.02.2019 um 14:08 Uhr",
"31","9.08856833333333","48.9050133333333","Mittwoch, den 27.02.2019 um 14:08 Uhr",
